customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3324,Male,1,Yes,No,22,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,47.02,1034.44,No
3325,Female,0,No,Yes,2,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),91.54,183.08,Yes
3326,Male,1,Yes,No,13,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.23,1263.99,No
3327,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,105.96,6039.72,No
3328,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,115.19,3916.46,Yes
3329,Female,0,No,No,19,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),110.0,2090.0,Yes
3330,Male,1,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),83.32,749.88,No
3331,Female,1,No,No,33,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),92.55,3054.15,No
3332,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),90.21,2435.67,No
3333,Female,1,No,No,45,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,71.79,3230.55,No
3334,Male,1,No,No,2,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,96.86,193.72,No
3335,Male,1,Yes,No,57,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.3,3722.1,Yes
3336,Female,1,Yes,Yes,57,No,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),102.0,5814.0,Yes
3337,Female,0,Yes,Yes,16,No,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.38,1510.08,Yes
3338,Female,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.98,413.88,No
3339,Male,1,No,No,14,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),71.41,999.74,No
3340,Male,0,Yes,No,27,No,No,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.11,2270.97,Yes
3341,Female,1,Yes,Yes,38,No,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.31,2025.78,No
3342,Female,1,Yes,Yes,19,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),75.61,1436.59,No
3343,Female,1,Yes,No,37,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,109.99,4069.63,Yes
3344,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),51.1,204.4,No
3345,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),88.94,5158.52,No
3346,Female,1,Yes,Yes,9,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,23.99,215.91,No
3347,Male,1,No,No,40,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,32.82,1312.8,No
3348,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,108.5,1627.5,No
3349,Male,0,No,No,4,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,110.33,441.32,Yes
3350,Female,0,No,No,52,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,76.88,3997.76,Yes
3351,Female,1,No,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,79.7,1434.6,Yes
3352,Male,1,Yes,No,53,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,60.97,3231.41,Yes
3353,Male,0,Yes,No,59,No,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),79.67,4700.53,No
3354,Male,1,Yes,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),107.57,5808.78,Yes
3355,Male,1,Yes,No,41,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,35.46,1453.86,Yes
3356,Female,1,No,No,60,Yes,No phone service,No,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,70.06,4203.6,No
3357,Male,1,No,No,4,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,107.61,430.44,Yes
3358,Female,1,Yes,No,39,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,27.1,1056.9,Yes
3359,Male,1,Yes,Yes,7,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,40.12,280.84,No
3360,Female,1,No,Yes,23,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.29,1639.67,Yes
3361,Female,0,No,No,63,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,81.75,5150.25,No
3362,Female,0,No,Yes,65,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,90.71,5896.15,No
3363,Female,0,Yes,No,41,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,38.5,1578.5,No
3364,Female,0,Yes,No,44,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.79,3510.76,No
3365,Female,0,No,Yes,45,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,54.34,2445.3,Yes
3366,Male,0,No,No,69,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),51.64,3563.16,No
3367,Female,0,Yes,No,51,No,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,26.29,1340.79,No
3368,Male,0,Yes,Yes,65,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,32.4,2106.0,Yes
3369,Male,0,Yes,Yes,54,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),99.9,5394.6,Yes
3370,Female,1,Yes,Yes,56,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),65.68,3678.08,Yes
3371,Male,1,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),94.91,6833.52,Yes
3372,Female,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),101.76,4070.4,No
3373,Male,1,No,Yes,58,No,No,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Electronic check,99.34,5761.72,Yes
3374,Female,1,Yes,No,15,No,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),118.12,1771.8,Yes
3375,Male,0,Yes,Yes,19,No,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,45.93,872.67,No
3376,Female,0,Yes,Yes,10,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.28,272.8,No
3377,Female,0,No,No,16,No,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.27,1156.32,No
3378,Female,1,No,No,43,No,No,DSL,No,No internet service,No,No,No internet service,Yes,Two year,No,Mailed check,116.33,5002.19,Yes
3379,Female,1,No,Yes,31,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.22,1246.82,Yes
3380,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,74.39,1190.24,No
3381,Female,1,Yes,No,28,Yes,No phone service,No,No,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),60.96,1706.88,No
3382,Male,1,No,No,62,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),82.37,5106.94,No
3383,Male,1,Yes,No,20,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,63.62,1272.4,No
3384,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Mailed check,118.85,4159.75,Yes
3385,Female,1,No,No,59,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,97.93,5777.87,No
3386,Male,1,No,No,9,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.3,875.7,Yes
3387,Male,1,No,Yes,10,No,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),56.69,566.9,Yes
3388,Male,1,Yes,No,45,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Electronic check,96.52,4343.4,Yes
3389,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,72.18,1082.7,No
3390,Female,1,Yes,No,30,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),105.73,3171.9,Yes
3391,Male,1,Yes,No,48,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,98.22,4714.56,Yes
3392,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),87.01,3480.4,Yes
3393,Female,0,Yes,No,44,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),44.12,1941.28,No
3394,Male,1,No,No,46,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,77.37,3559.02,Yes
3395,Male,0,Yes,Yes,6,Yes,Yes,No,No,No internet service,No,Yes,No,No,Two year,No,Bank transfer (automatic),109.31,655.86,No
3396,Female,1,Yes,No,24,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),82.4,1977.6,Yes
3397,Male,1,Yes,No,7,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),103.18,722.26,No
3398,Female,1,No,Yes,6,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),73.36,440.16,Yes
3399,Female,0,Yes,Yes,33,No,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),104.29,3441.57,Yes
3400,Female,1,No,No,38,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),78.36,2977.68,No
3401,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),105.12,4625.28,No
3402,Female,0,Yes,No,17,No,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Mailed check,67.28,1143.76,Yes
3403,Female,0,Yes,No,31,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),86.65,2686.15,No
3404,Male,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,25.74,952.38,Yes
3405,Male,0,No,Yes,11,No,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,63.78,701.58,No
3406,Female,0,Yes,Yes,5,No,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,33.94,169.7,No
3407,Female,1,Yes,Yes,64,No,Yes,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),43.03,2753.92,Yes
3408,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.13,222.39,No
3409,Male,1,No,Yes,56,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,74.07,4147.92,Yes
3410,Female,0,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),99.94,6296.22,No
3411,Male,0,Yes,No,38,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),67.51,2565.38,No
3412,Female,0,No,No,54,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,114.43,6179.22,Yes
3413,Female,1,No,No,2,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),53.5,107.0,Yes
3414,Male,0,No,No,2,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.9,131.8,Yes
3415,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),97.04,1164.48,No
3416,Female,1,Yes,No,40,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),85.71,3428.4,Yes
3417,Female,1,Yes,No,2,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.68,73.36,Yes
3418,Female,1,No,No,57,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,4098.3,Yes
3419,Male,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,27.58,1296.26,No
3420,Male,1,No,Yes,36,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,34.93,1257.48,No
3421,Male,0,Yes,Yes,4,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,30.46,121.84,Yes
3422,Male,0,Yes,No,24,No,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),29.5,708.0,Yes
3423,Male,1,No,Yes,62,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),34.64,2147.68,No
3424,Male,1,No,No,2,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),109.04,218.08,No
3425,Female,1,No,No,15,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,88.81,1332.15,No
3426,Female,1,No,No,49,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),87.55,4289.95,No
3427,Male,1,Yes,No,35,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),109.59,3835.65,Yes
3428,Female,0,Yes,Yes,47,No,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),89.78,4219.66,Yes
3429,Female,0,Yes,Yes,24,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,80.89,1941.36,Yes
3430,Male,0,Yes,No,60,No,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.53,5671.8,No
3431,Female,1,Yes,Yes,48,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.79,4309.92,Yes
3432,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,No,Electronic check,80.08,1841.84,Yes
3433,Male,1,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,30.76,369.12,No
3434,Female,1,No,No,41,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),27.02,1107.82,No
3435,Male,0,Yes,Yes,29,No,Yes,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),36.49,1058.21,Yes
3436,Male,0,Yes,Yes,70,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.13,5749.1,No
3437,Male,1,Yes,No,51,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),72.19,3681.69,No
3438,Male,0,No,No,23,No,No phone service,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.66,1717.18,No
3439,Male,1,No,Yes,31,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,58.56,1815.36,No
3440,Male,0,No,No,21,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),102.29,2148.09,Yes
3441,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),94.22,2261.28,No
3442,Male,0,Yes,No,72,No,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),25.15,1810.8,No
3443,Female,0,No,Yes,9,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),40.03,360.27,Yes
3444,Female,0,Yes,Yes,22,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,74.57,1640.54,No
3445,Female,1,No,No,4,No,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.13,156.52,Yes
3446,Male,0,No,Yes,3,Yes,No,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,34.11,102.33,No
3447,Male,0,No,No,28,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),20.95,586.6,Yes
3448,Female,0,No,Yes,15,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,118.3,1774.5,No
3449,Female,1,Yes,Yes,8,No,No phone service,No,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,43.13,345.04,No
3450,Female,1,Yes,Yes,48,No,No,No,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,62.24,2987.52,No
3451,Male,1,Yes,No,52,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,82.69,4299.88,Yes
